name,equipable_weapon,icon,wiki_url,attack_stab,attack_slash,attack_crush,attack_magic,attack_ranged,defence_stab,defence_slash,defence_crush,defence_magic,defence_ranged,melee_strength,ranged_strength,magic_damage,prayer,slot,attack_speed,weapon_type
Void knight gloves,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABNklEQVR4Xu3UsRKDIAwGYHmDTi4u3Dm4unXq1Knv/0D0UpoSkqBiJS7+dxmqlnwXwa67cgXiQqrT48I4Pn91Ms4F7x+foqgcZ5oE0lBwf/beEpWDEEV/G09JgrQyRG0DGaIiaBjui4V7yWA/OdFcK6PNHTF9P6vFMY1BTgC0+mM6tV9WF263SRQHQVWCIgS+HdP0+qLWKv4PAFtgFaC4B/jxxOIfODxNFFUCIQrRG0BpD/ATwQFYfF/AKrFRGbULpMEQw+/jVPJTcxAIx8qbalOh9/QG66j8eZG0QAlFr+Fze0ByosXoi2BjDURRfDV8nbw2YiA6iDanIIotobA5L/7cQsooCuPXcONrqAMix0yhGgiq8nXUhY84NilPj4L4Wo2jo5pOZz0SddJ0aHYf5XaRe+yKTd4WghU3DUDLpwAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Void_knight_gloves#Normal,0,0,0,0,0,6,6,6,4,6,0,0,0,0,hands,,
Opal bracelet,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACrElEQVR4Xu3W30+SYRQHcN//xD+hf8CLrrywi7zJC9dNbl6ktcyWmeWcmTnNamZYmWFCkoRJJKEBA0IgkEh+DEKo9Z982znvHnx8efuBAnLB2c6YzO397Puc5z20tDSrWQ1RCsr7xErB4+lpvFpYgG1lBS6bDX7Xx5NCKbg3Noon92cY5HM6EdzeRtjrRexzoN4oBTcGBhjk3fzAqey43Yj4fNgNBpGIRJCK79YTpSCb9ZdapJIIh5GMxZBJJJBLpbCfydQDpSAUMiP6xVoCyalk974hn06jkM1y0/+fam2tFUrFCJBAaVMhSDGX4/6R/16rlA4wMohRmlRkjABVOaXDGC2IWg/ycz/P/atQqGZK5RgtSO+YZIwAVSElfYwMIowACZScEIOKRe5jpKSuAC1CC6K50QPppSQSqjAlFWJ4MAvTs6dlCLnpRhHoTyhtSkc4MgXXLvVz0zowGgxYMxrheGOB227ntUAvP7rihPkXSIuqEKSgv7eXMec6OzEzPo6l+XlYXi7hvWUVnzY2ENhyIRrw8wuQrvnfQPKQHwGk4EJ3N8aGhxlE25s+F+fmsPpiEfbXZmytr/O+ohVB60G8BPVQ8t+EEmNQwfyoi/LR1BQeTk7CurzMqcxOTMC8+BzvTCY431p5iYY8HsRDO0h/jZeBqMV31FrIf2KoFJxua+OfEDQz9LuGPikdGmwCblrX4HE4eKPT3qKdJT+cO5nkozwGRC712CgRgtH80JHRd3pztBeNlgB0fJRYlSCiFJxpb8fNwUG+YTRHdIRnOzo4JUpNPjaaI0qJblyVIXIpuNjTw5C7t2/xkI8ODeHOyMihlOjY6KbVECKX+hA6qqt9ffwquH7lciklum11ghyU+gD1oee7uvgVQDNVd4i2ZNiJQrTVMJBmNWL9Blxkee03LOfxAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Opal_bracelet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hands,,
Crystal pickaxe (inactive),True,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACZUlEQVR4Xt1WDW/SUBTd+yf7CcRkMYshwcwFFzYcgpCCkBasKDDZRkDUsY0vgbGNj4HMaaaJiaJzv/HIe10tPKKSUbrGk9y0eb3v9fSc+17v3Nz/BwJ+xGBQAlocHDWv7g2FRqBcrWNnr4RCuYbaYQMn3VM2bpmfN4oUQXI7g+3MK6SzORYbW2nsFso4bLRw9vHcSEIEQTECMSwj8jSGZ/Eku9aO22i1ezgaXJsnXXRPz0Zs5FfRGaM18+ChB9KTKPLFt6jWG8jlS9grVFCq1FE/bqHd6c2eFLVDDfqyu1Yrlm02yM8TkKNxplw8mWK20vpS64pfZwYgjIjX5UI4EGCE/EERj3x+eLwCCzqWeZ1DxxhSBKt2OwSPB0Gfj6sbJdbW3QhJMlLZHXR774ee6Q7FqnWHA6JfYC8ZtnLY0hXHGrzCY7YjacH3+99nQUqzi4ZKiM9SQHBv+T5Ti5Ki9v24uNCTFMHthQVml2qVpsifoFlI7aOF/vPyUi9Sil1up5NZ9nd1NKgWUlL7pQrOP32eeO4/QLAhOlF9GZ5QHR6Ene70EP36rT+tSgQeh5WRifonV2ccZHB4Hlzzg0ZAEAuuopgK6bDYtPOvyGyGXXhXTEyhjoYp5xOkZDeysUl31sxB8CYhYPdFQBd1dMCgIUtL+NLImIEQgeC0oZmLmseuiM+OD5VNM6hDMX4Y8hkGQyno/a2geQjR3dXJx81ASOt96N89KkmMFJ9lIAjuLC7+7g5pu3rDKimEVpaWWMtBVZJDyr+MzzQIBLcsFtaU0S6Rb1v5bIMw3sDf+OGoEhgOPkdv/AJtgdHdNxKJjwAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Crystal_pickaxe#Inactive,38,-2,32,0,0,0,1,0,0,0,42,0,0,0,weapon,5,pickaxe
Steel kiteshield,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAADkklEQVR4Xt2X3UuTYRjGe/6JTjoJOggCIYKQMQYbQ8ZwiFFnHfUH9Bd0YmJi9rUsP2qZluVXs5Y5rCTMrGS6lh9DKz9YSjrqj7ja9az79fFtUfm+YnTDfeLB/HFd133fz7tnz/9RCva/7GIpTI2P4x+BUkiNvcT89HuMPR3+F6AU5t6lsfLpo6XS4f37dwtKYWZyEksLC0gcr0Q2k9ltlRQ+ZbPILS5qoP7qMCZfjWE4Ht8NKIWF2Vmsrqxg8HgEA8fC6K0KITMxgRdDT9Df2fkDqlTvSCl8Xl5GbmlJqyNAXZEKjD97hqcDAxjs7UH87l303G7HvdhNdLS0INbUVALQMajSNok6Yld3AaizMoj2cBCvR0Ywmkzi+aNHGOrvQ+L+PfR1dKD7Vgx3WlvRfv062qJX0HzxAq7U1+NCba0TKIX11VWtjthlB4qFA2gL+dFc4UdT0IdooS8GvDjv9+Ccz6MVIxSBLtXVaRhO5zYmVGFjbQ1ruZyljmkXgewwJkitr1xbSPuoULShwQkMq6gO82PaRaAXIS8eB8q3qGKCsBn2rhttuHk1imuNjZZV24bJr69rdZInIhZQOuLHy7AP6TevkXn71rJHQGq8Ry0gZohWtVy+5NQqVtEuhplAc9VBTFcF9PjzdMympzAS2rSHINKEYagZaLEqcoAQLqrDc8EtzeVIKObmSbCoyhnPUd2mOgwyx95u1baBmB2BYacKVr2p9Gm7qAyzQ7sYWIERIAmy61YRxLJqZkbbxNyMJBJWiJMP+vXeMdWRINOqk4cOOrGKpSyrsgWY5Y8ftFW0iSpxzAn0sKtL//O4vxzt3iOIeQ5vCTJ3jitW5b98sawiELNDKKokS1CAGFpzzNkSZG5kh0FmKcsqaVmG3MyyBB8W9s/jnm6thgkj6jDI58/WOFfnWz7/E4icCvuJYHa4+ASGSjE7oo5n317n6pgbWUDkbpkwDDRVYpglOzJZLmWHVRx1E4YngjCmOqXulRxQOREuZIel8HVjA4vz81tgeERNGPslZ5tbmXa5oI6U0iPO0yAwos6vnhZsc9RPlTneO2ZtAvF5Wup5YQeSiy5nwkV1WEo/xASI32C/A2KYxa7TR8rcVEdK6TMxnUrpb6+J0VH9ROUnDx/0fKZy5LmHuBzNJ4bL6kgVgfgNxrtlQvHdzC0t94thlqvOA7sD6kjZvxD+rHdAnc2SH//btv/O39Z3rbHr0CahTR8AAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Steel_kiteshield_(Kandarin),0,0,0,-8,-3,13,15,14,-1,14,0,0,0,0,shield,,
Void seal(6),False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABgUlEQVR4Xu3XwWrCQBAGYPMcXgIeCkIhFKRIESxSpNhDX6En36y2emppny9lEv44/k6ysyZ7KQ78qGGz87G7URyNrvW/Kyt9SV51o5vJxJXEqKy8nU7Lu6KoXj1JiMoqiOR+Nmveh5IAVW8RIJKH+bzcbt9cOUf1gmUNApCX9boJN+f87D+r/B72Biy6jhiGeFHfH7sGpWEXrFZWIbogHMYAhGiY5BQWrP6gr917E0bxShV5HkJ1g2RCxAJJc4HI9eQgjWlDaRCSBGQh9DXB6M+C0PcPBmpbESs81hoPkHwNXASyGukG2CprLEOQ3iBrUgYxwLpncJBuoDH6/FhjOdGgx8WiFYRoDB/oUPAD7QY9LZdBFIM8KJkPmKinTBo+r1atMIZ4UBoj25WPx16QVFa+bjatKEZwGAKMBGcHGCdIqkZZqxUbYPS5icSgbFRXGAMQY7hTRJ2iANNhFOMENBAGdY7y4BJhUEcUw7pAiTAo/iMYTkJMXfoJ8YbnuNYQ9QeAz8N54kt6mwAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Void_seal#(6),0,0,0,0,0,1,1,1,1,1,0,0,0,0,neck,,
Armadyl plateskirt,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACNElEQVR4Xu3VX2vaYBQG8LzfoFfe7CbgRUEoBEFKKULLkF4oZaJsuKI0hFVRK3W29o9dEYpQtptOxi7a233PZz3JjjtkSdYkb3rVFx5MAub8POdNNIzXpW0pxEumS6FkGIEphCRjlEJtzXBTESn/SRgwQ5RCI+eBwlASJkGWaepGKbSnc7TGM3wYXaA5nKLRn6DePcG+c4xqp4u9AweV1iF2m23s1Fso7zexVa1nBzo4vQkF1ez+S4IU7KtFYpBVfqt7H3nj+h+IxiZBGXVJwZl/W2GeC5JdouQ3irq65I1LYqJA/rExisemoUt/n644ID+KxpYz82m7pPDw/T4QEwWSXZIoHluKLik8LpeBmDBQFErD2DwQY/zd8YP8KDk6Co1tPZ94bArd23s3iy/XuJ3NML+8dHNzfo7rszM3V5OJm4vxGNOTEU6Ph/g8GGDU62F4dIS+46Br2/jU6bjhfZSgSx5o630bm43W6pcThkESEwTiUBepm28KG3pBNBI6Lj09xhQaFYUKFqvv3E+OVam5Kezu6QP1F8sViPdIEhDvN+0gKu4HMeDFQdyNNCDTKsFcLyQHDe5+RIIkIGOQws5h7x8QFaJjRnFxKiZBdB4FSvAX4oGGX3+uQFxMJyhGl4JBdFM/iIsxiM+DQPnN7XSgX48P2P5ouwC+qQTxNQbJ81DQU5eKlpUeRG9mekNLEP990HUCyXMJ4re7BK3lcvH3UdahDsXokmHwF7KMv+breu76DQXPXdlxZdjCAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Armadyl_plateskirt,0,0,0,-21,-11,51,49,47,-4,49,0,0,0,1,legs,,
Red elegant legs,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACfklEQVR4Xu2XTWsTURiF5/6DrLLJJpBFIBAYAiGEMNBQQgkNkpDQEiFCF0VBKfhZtbTEr9YSxW4EPxYtWBcKpdnUtlqwMZaiVjdCN0IX/pFjzp3e6cyYpXMD6oG7mBnI+3DOeSeJYfzXvyGB/mcgEjDjYXni0ZDnDAhKYDJtYSKVQz2ZRi2RQjGexHAsIYHMaFQnlMCFbB7nMkMSqGFmJVA5YcKKxgYDdDFXkFB0iUB0aaBAd6unMXdq3HFJAY30Tiwc1tkjgWmrKIFUbMolxlYyU0hG6I42l2ygW+W6B8YpdzqLtN7YbKCZUs3jDOEkWC6PXCyOeEhLbAI3h0ZlXFeLFQeG6+4uOHukgAJ2yQZiXByuisx3z5XciONSOZXRB7Q4dsYTF4HyPYfcQPWMJWMLGEhgNl/CfK2B66NVT384XAGx3JNWwROb/5P+kAQejE/I/vhXnVvlBmKUXP+At82Oy7/uBOJ7h0Cq2Gr9GWWgQFx3fmVUjShKRgSF48No+Mx93zLCsuxmOBJUbPaG0QkOVsPpBofyWT0U80AF/N0m0BwuSyfcgwmU6UXGwjd69/3P+I4KDOhOofLbYA6lC4T1P2PB2bGAgCgbyu8Eo+kHkzbsX4+ECQiIEjgbSuDxUguthdtozt7AtctTWHp4H4v3mpibmZbXLLUGGCWBR615B2asVvEAXZo6rxOGEvi2v4937TZWnz87XmuBzx862Fpbw4unT4LsTT8JfP96gN3NN3i1vOwAfel28XZ9Xbc7lMCPw0Ps7eyg/XLVATrY+4jO1qZudyiBn0dH6G5v4/XKigP0qbOL9xsbgwCiTv6pnsTjv9YsNdg93H/91+gXh2s9HgdAcgoAAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Red_elegant_legs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legs,,
Blue d'hide body,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACDUlEQVR4Xu2XXUsCQRSG858IXgiBIIGIF4IhIqFIi2FYKJqIoQiCFNGHFNZPiOgq+qUn3ol3PTuskDUjBB542J3Z2Hk45+w47e3tYhfeIyF/w2kkpFRqS7F4IoVCILnckRmftifSao2k2RxKEFxIo9GVWu1c0umCpFIHhmRy3+BQKiGVSk8Oy51QiDK4np1NI2L5fN2MM5miEQMUyiaTLqRWQhCgBMG405lF5kg2WzZiyJQ3ISy+CV6EqtVBKGUvCNbNo3zIEsrmTQh0e/MQjAeDG4OeR69BCB8AsrQ1IcpsVahWG0WEQL9/FckOwTy/Rm4RKJt3oTgZwP2KUuwjr0Kj0b3BlrHRZfMmBJHh8NZgCwCUjMT1kf32X8S3EBpbywC7bJCmDJvbzpCDLK2EtExcliCkvzTipWRxQrq5IWMLYXNk2bwIYXFbCDK4Qgb3WmbrQiyV7iUtgy0AQoflwL3QYvEeliiuoTVaCPtRqeQ4Q/X6WO4f3tYK6XuUjj+4FHLe1I3jqRHSm6OdFfaQvuLvIJROZ90KBcFM7u5ew0W0CMcU0YIUymRyboWazbkslx/hInGfPSX4LJohx+ehk9a1PL98hovwtwzoDAH7GYQcnxgR0TPR5fhRJpMnc697BvAZtwkIOT7kM1ZnazCdLkMhAgnM46qFKONYCGH/8/czPMl8B1++KfZ7/l18AQ+VttGMGb8ZAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Blue_d'hide_body,0,0,0,-15,20,23,30,30,26,40,0,0,0,0,body,,
Abyssal bracelet(1),False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAAB/UlEQVR4Xu2VXUsCQRSGnX/QVTfeDOzFgFf9qX5A9AeEIAiCgqBChAqz6ItELLMPQipEJLOsDAWJIKQiIiK6PO07p8nVup3Vi33hsMvMDjz7no8JhQIFCtRXEvQ3eiZBi1Nh2oyF6bpc/o0eQQlamwvTdrwT5rnV0kBDUvoJJSi9ICmbkHS4Jn9haldXGiiVXPbTJaFBjjcknaYkFdLOv0A+QgkNU8w4VN5zqHrEQAbGC+QDlKDMEsNU9h2qnyhqFpSG8QIhkNKZsUEaGR6wCSV0zRiY+6Ki1oWil2qEXq8j9FBSeh2u4RsEOjA6OmgLSuia6YYxQE+XvN44YzC4h3fU3HTUIpSBAYCBebvlJ9bhFECwh28Q+JH4ZNgeVDeMAULAHex/NSNUSTlU23Ho4VhRadeh2IQVKAbywrzf8RNpysy7Y8Et/sKq24lbDNQ8UPR4rii/JWl23Er6GAogJgCEUZCNuQNzoQ1043ZlI6e0S0gdzmKSW5jmQqfto86B2kEX5uLs0GlSdgDB0dwKIKxeLQz12Yjodkebw518gh0qbXgccoGxbxkIEjplqB99rfy4U1znlFXTDFTLW01Xt9gp3G9ed9BlcKie5S7zwR0jdgnTGU6YWYVCxzvWcQf6CATx0ET3GRBu73b4lC6v/gfwRvcJ6+o5QKBA/a5vtPl6nfu9vk8AAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Abyssal_bracelet#(1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,hands,,
Graceful hood,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACUUlEQVR4Xu2X30ekURjH3/MfzNV7c24O5yKGZSwjGUNJF7GWtXuTRIZVtCK2tVnDWNEuSSpJktFSqmXJkojEslbsTRL9M08+5/Xs1ozsr867N/NwzLwzZ97zeb/P93kekySd6MR/DSN3r9zDyItnBak9LsjQQEGe9iYy0J1IuZhI0SV5Qxmp19JfApWcywuqHehR5TZQjioZmZ9MfxsoskpG1l/bALQ4lcr0cCFAjT3JwEhbtfQTKAeVjHx6b2XjjZV3E6nMjGZAwIwMZkAoxWsOXjLSrFvZnbWy+ioNQKTtQbEoXd7fWkCSRlJo02gqmaDMh4YN6SJtD0ulNiCuu8vlAItqKBZJJROUAQofVXp62oAUpq9alcH+/uAx/BUNaPllGqAazzOFAEOxj3NWDhednKw6+brh5fuWl8s9H5REqQhAJhgVCLyjQMDhK4A+Lzg5XnHyZd0FoIsdH/YCFQ2IA2bHs6fmPYoBRFrwy9FSBnTW9HK+7eVqvyvsiwKEORWI0ic9qAIEgEDRg6gs9lJl7I8GdDDvfgDhF9J0upb5BqWmhrJ+RMlrP2JvNCD6jwIBAiBQfI6fbjZIHbZRgfCKAuETVAJKgbTEFYp9UYG0O3MI6aGi8JAC6bBVKCoxKhCHohKNESAAFIjS5nAdtigYHUhhSAeHaunrbFOVgMVjNE1+s/3WxgEChspRICY9ClBhfMfBtAPt2N82fUgrUFGAeHJ6DBWETxSIdOkIuQnECOGazxWq9a7/GK3/Kv5sodA9q5QketO/Xa3360QnYsQ1qVKSQIOdFb8AAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Graceful_hood#Lovakengj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,head,,
Vyre noble coat tails,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABOElEQVR4Xt3X0WqDMBQGYPMcvRG86NVAhDG8CDjKkFIpk8mKKytj0Pd/hFP+hMx4srIMlsT1hx/v9OMkUcyy24qgqckj6Hm3+2pimKCubVW3mw09NQ09SqmuiWCCXvZ71Xy1mrUqS1oXRUyUoPfDgV773sGYGlCZ56FRQkE+j0cHwRsBpJcJ0xmHwQHwRgEBgulgSTiANzBomg4wiwDZ01kE6ONtpHpde4HGZgwPOp9OywIBI+/kEkD63eMLAiY4CKfLFzTIITyoKioFsvfQNVRUEH/4dwXIYKKBrk0H7es+5HQQF2S6vW8dYODpID+D7AaeDuIPirBcyD8GRdg/yO9B/A5/HA3ClYO6hy4FCNG/Nnw6CUGImH02AOLIyCDE/nXWtb9rCUBZZk7RdJomXIQT5pc58MZyAeqVCcmEp8nQAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Vyre_noble_coat_tails_(purple),0,0,0,0,0,0,0,0,0,0,0,0,0,0,legs,,
Mithril spear(p+),True,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAABD0lEQVR4XuWXMQrCQBBFszew2mab1FY2HsHCI4hYWgkBQUURIVgpBBQEi5BC8KAjf5chIQfIfPBDENTi8d4mYpb915z03zEaQJyUlY+v/U8HnpOqDnJ/e7k+E9Akzy2hnDyaEKHUkDlQcw4RqjiNrIGcfMsg74OXqvAyHWf2QLDz3HpZzFo7RkBOPpcgr52X/ZIABqnqY4ipjGGwlAp2uqn63xpo7UGmSIVzowfZGAZLQLBDkQowOMgUqZBJb3NjGIwsFezgokiFM6N2jGGwZAdQFKnUTrk2t+NiIrVjDIMlOwCiSKV2bhuCVHjwwQ5NKrVDkUrt0Pw8qB0CGCzdWau5earu0l9iAjvtqGAs9gPf1R1n6wbwXgAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Mithril_spear#Poison+,17,17,17,0,0,1,1,0,0,0,18,0,0,0,2h,4,spear
Rune heraldic helm,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAAC9UlEQVR4Xt2X30sUcRTF5/sfzNO8zMtCD0EQSBAhIqyIiLBEYAQmhRnbgi2BpaZmspilZuKitsmaaCpKsqaYpqaLmr/wB4ImhvrHnDh3GXcdequZgS58uQzLzHw459w7rKb936WQPp5WCiJq3EadXoh7+g0vwRQ+mqUCEzECqNbzBSigXcV1zecFlELcvCtArcYtlOvZ50D8Lcvnk2O/y8FSiBkleGcUizol+jUBKtAunwPZ73C4FLqNO6JOSM85B8rVLnkHlBlmWkYoKz+eANGuSj0PxVoWwrpf+hXN8A6I00W7mBsqRYU8AkovwoQZlGlrNm4KkAcTlrKKAJNmSHYRg03rXJ6wlCIWzEujSMZ92CyT8Xc50ArJr0nMjs8iMZTAcO8QYh0xtDe1o/F5o4x/ZnYcBlLYWt7C6twqvk8uYGpkEqN9o+jr6kPnm04B4vi7ZJfCwc4Bdtd2sbG0gaXpJcx8nsH44DgGYgPoftslQKEHoQuBtj/lH5XC6dEpjvaPsL+1j+2Vbax8W8H8xDy+DE9gJD6C9+09iNRFUPGwAoHCgJNASkB4fh0c4+TnCc6Oz7CzuoPFqUVMj02LbQSiQuWl5SjKL4LPdOQrr8Qin2lKdqgMr/fW9+R6eXYZc4k5CXZHcweqwlUI3g+iwF/gVKiV5IVAtIidYaYyVqiZoXg0jlcvmvD0cSXCj8IXgOxP/MtKTRVB1hZ+SGeY2akMe39PP6KtUTRUN6C2slZUysv1OwdEm/ji9cU16bTJUoqd+aFCtIwZqn9Wj5zsHOeArAxtJjelcwex0zb2zMVI2whElRwDYoCtUGcqxW3N/unDoOygtkibjD1tc1AhVgqKY04Ae8ipEDPU0tgiltU8qXEaiJX6mNI+e8iZIebndUOzm0AsJVuaVnHcqQzDTLuYH8uuspIy94AOdw9lyrid+blgmC11GGZuaUtNB5bin0pJdvhRHesfQ29nr4SZO8gO4gKMVZn/3dPHA5B0Zb7cUxC36jcnc9+bLvliNQAAAABJRU5ErkJggg==,https://oldschool.runescape.wiki/w/Rune_heraldic_helm_(Dragon),0,0,0,-6,-3,30,32,27,-1,30,0,0,0,0,head,,
Skeleton boots,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAACzUlEQVR4Xu2V30uTYRTHff4ObwZeBEIwAunWm64ECRIkJC+SvIiIbkxECzMS0n6A2aiWTpy5shm1WhNszIU1ttZoLQi7CGHgcpQ2t9UGGyfOeXm3ve+z99kvl0R+4bCx5zznfJ5zzvOsoWFf/4cYKG3PJAHoGhsVVhyq7tA8iAyj1+nIRL67DMUnUAOV8uX9ahKDJ2YzJHZ24PvmJoTX1wWJ/hLQ0wdzOaBIOCxItAdA0UhEkIiBx+WitYDHAwszMxp+NYnBM8s8Af2IRslEQL7XbloL+nzU6uJ+NSkP9HNrC2Lb20Ig/5tVWvsUCNC+Qt+8X01iYHtoIaB4LEafIiBsFa59DgbB/nhB4Fu1pEH9lUiQ/U4mBUkYfPS/gznjPZi/b4SlxUWBb1XK35pUKgXpdJpMOwmjVlmmp2igX9lsAt+qVPwaF5pyNhi16pHJRDfTZbfD1UvDuwXE6BHMZDLUBq97hYPhobQPYJyYUMFXJEb9x5PiifHmrDhe0qkxsDqZlEgbBs189041VZICf/B6FSd763QSIH4/3dPDJZP3JeNxejy/flmj2+Z88ZwOdWtsTNE6dVYNMTjT28slQ7s5OkowJzo74Vh7O7eOe7PZLAF929iAtVCIWuywWsFkMMCVC0O52BVUicGp7m4Y6uujjXhbVpeXc48bVuZkVxcc7+iAo21tCiCEQcN3Cucu9N4P7iUHWGdnqTrnz52FI62tlQAp+48PGgbDvl8eHFQAyUELTf7/KmZYmUN6PRxuacnBlADSHkbDjesENDwwoACRg0qBGc0YHmB8ZISLcbC5mQNSExRR6VvCg0j7piYn4WJ/P9y+Nk7tliuKv+HngaYmgiqzOnnJpy0GJg4m+eP8YXsQEOHw7wPnB2dOvL+ECsHULVL7SuIPIBtedRzoClqlrcL2iINpA5Wubt2krGj51a2j1BUtr7r7+sf1B4rKZ/8L6C/rAAAAAElFTkSuQmCC,https://oldschool.runescape.wiki/w/Skeleton_boots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,feet,,
Elite void top,False,iVBORw0KGgoAAAANSUhEUgAAACQAAAAgCAYAAAB6kdqOAAADXElEQVR4Xu2V7UtUURDGvX+HXxb8sCAIS7DIIgsrIovsIi4uyiaCGihkRCZGpoGRiVmmEYlppahpmqaZpqai5hu+ZL7hZpqoYfRfPDmznPV4NLuJ65f2geGu13vm/u4zc+aEhAQV1P8pDYfjX+6duTQ442yIjbYgKtIEU4SRX2YMC+MwhIZy0D35GYPBd0/NdkodfGVWRhIyUl1ISXbAnRDLcFnp6biVm4v7d4pQXVmBptoa//9kqHCj4Swc03DBZEJEeDg7cDnDiaw0By6l2JHmiUVqUjQ8iTY/yNvGRvS+aYM73gqXw4K4GDNirCZYLRHHuqi+7S/SEGWxINJs9kNRIhnEaY/kF3a9akJfezuGursxPjDgBxEwMpCAovwmA7mmS/s9YLMh2mplKArhEgERzMTgIAMQyLuWZvR3dGC45z1Genv5Xlt9PYNYzEYOsV6FUt/8B2n7XxnDULJDlOjb6irmJyc4pkdG2BEC+djZyTAE2f26Ba11dairqkJFSQnuFhQcyUOh0yUNCQ7HIXdEsp+7u1hfWcHizAyW5+ewMD2NufFxzIyNYnJoCInx8Rjs6kJPWyvaGxoYqLK0FPduF3IOOZcMpRIo0niRWCh/1d7ODrzLy1j5PA/v0hJfCc7jdiPJ5WK40b4P7BY1d/PzWjx9+IB3oMipOqWzdBovECES/NjeZocIZmNtjeFWFxawMDWFpdlZdo2uY/19XDrqo5rHlSgvLva7TbnETpObW1fp1Njd2sKm18sw2xsb/JuAyB0qX9pFD2Y/jfl7i5pdlE3NJUInjE/iYd8CjSG+r39lIGpughGuTA0PsyPUzNRD1Oh0pfn0pKzs0MvVUN+rU/tAm5vsCsGsLX7hHiIY2nG0EWhnVj0qR+OzagZrefmC//5nJ/RLY3eoj2R3qFxUNmrYwrw8bmIqE01w+i2A1GxnIM1fKnKHwAjw194eUpOTuWFp5hTl5zMYxc2cnMACUalEM1OpaOfQzKIgh8QRc+PaVVzPzsaVzMzAAsnzhGAIkGaRGJDU3LTt5Tmjc9acRr4Dl4JcUgeoGurwC5hLslMqgBri+QDtMiEfkNNu560uDmLRS8JF+QANIAzJdwBTnAQV4FKpOnoMHBfn4M6B5PF/UqjrggrqvPQb8oWen/gWRawAAAAASUVORK5CYII=,https://oldschool.runescape.wiki/w/Elite_void_top#Normal,0,0,0,0,0,45,45,45,45,45,0,0,0,3,body,,
